"Plot Title: 11009653"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009653, SEN S/N: 11009653)","Temp, °F (LGR S/N: 11009653, SEN S/N: 11009653)","DO Adj Conc, mg/L (LGR S/N: 11009653)","Coupler Attached (LGR S/N: 11009653)","Coupler Detached (LGR S/N: 11009653)","Host Connected (LGR S/N: 11009653)","End Of File (LGR S/N: 11009653)"
2258,01/16/17 10:30:00 PM,12.42,32.18,,,,,
2259,01/16/17 11:00:00 PM,12.44,32.18,,,,,
2260,01/16/17 11:30:00 PM,12.43,32.18,,,,,
2261,01/17/17 12:00:00 AM,12.42,32.18,,,,,
2262,01/17/17 12:30:00 AM,12.43,32.18,,,,,
2263,01/17/17 01:00:00 AM,12.37,32.18,,,,,
2264,01/17/17 01:30:00 AM,12.41,32.18,,,,,
2265,01/17/17 02:00:00 AM,12.39,32.18,,,,,
2266,01/17/17 02:30:00 AM,12.41,32.14,,,,,
2267,01/17/17 03:00:00 AM,12.41,32.18,,,,,
2268,01/17/17 03:30:00 AM,12.41,32.18,,,,,
2269,01/17/17 04:00:00 AM,12.41,32.14,,,,,
2270,01/17/17 04:30:00 AM,12.40,32.14,,,,,
2271,01/17/17 05:00:00 AM,12.42,32.14,,,,,
2272,01/17/17 05:30:00 AM,12.41,32.14,,,,,
2273,01/17/17 06:00:00 AM,12.41,32.14,,,,,
2274,01/17/17 06:30:00 AM,12.43,32.14,,,,,
2275,01/17/17 07:00:00 AM,12.41,32.14,,,,,
2276,01/17/17 07:30:00 AM,12.42,32.14,,,,,
2277,01/17/17 08:00:00 AM,12.40,32.14,,,,,
2278,01/17/17 08:30:00 AM,12.41,32.14,,,,,
2279,01/17/17 09:00:00 AM,12.37,32.18,,,,,
2280,01/17/17 09:30:00 AM,12.31,32.18,,,,,
2281,01/17/17 10:00:00 AM,12.45,32.14,,,,,
2282,01/17/17 10:30:00 AM,12.36,32.14,,,,,
2283,01/17/17 11:00:00 AM,12.41,32.14,,,,,
2284,01/17/17 11:30:00 AM,12.41,32.14,,,,,
2285,01/17/17 12:00:00 PM,12.29,32.22,,,,,
2286,01/17/17 12:30:00 PM,12.14,32.29,,,,,
2287,01/17/17 01:00:00 PM,12.16,32.36,,,,,
2288,01/17/17 01:30:00 PM,12.14,32.36,,,,,
2289,01/17/17 02:00:00 PM,12.14,32.40,,,,,
2290,01/17/17 02:30:00 PM,12.16,32.43,,,,,
2291,01/17/17 03:00:00 PM,12.20,32.47,,,,,
2292,01/17/17 03:28:51 PM,,,,Logged,,,
2293,01/17/17 03:28:52 PM,,,,,,Logged,
2294,01/17/17 03:30:00 PM,14.56,33.08,,,,,
2295,01/17/17 03:30:12 PM,,,,,Logged,,
2296,01/17/17 04:00:00 PM,12.53,32.47,,,,,
2297,01/17/17 04:30:00 PM,12.86,32.40,,,,,
2298,01/17/17 05:00:00 PM,12.87,32.36,,,,,
2299,01/17/17 05:30:00 PM,12.86,32.40,,,,,
2300,01/17/17 06:00:00 PM,12.79,32.36,,,,,
2301,01/17/17 06:30:00 PM,12.63,32.36,,,,,
2302,01/17/17 07:00:00 PM,12.64,32.36,,,,,
2303,01/17/17 07:30:00 PM,12.56,32.32,,,,,
2304,01/17/17 08:00:00 PM,12.60,32.32,,,,,
2305,01/17/17 08:30:00 PM,12.59,32.32,,,,,
2306,01/17/17 09:00:00 PM,12.55,32.29,,,,,
2307,01/17/17 09:30:00 PM,12.52,32.29,,,,,
2308,01/17/17 10:00:00 PM,12.44,32.29,,,,,
2309,01/17/17 10:30:00 PM,12.41,32.29,,,,,
2310,01/17/17 11:00:00 PM,12.43,32.29,,,,,
2311,01/17/17 11:30:00 PM,12.36,32.29,,,,,
2312,01/18/17 12:00:00 AM,12.36,32.25,,,,,
2313,01/18/17 12:30:00 AM,12.32,32.25,,,,,
2314,01/18/17 01:00:00 AM,12.35,32.25,,,,,
2315,01/18/17 01:30:00 AM,12.33,32.22,,,,,
2316,01/18/17 02:00:00 AM,12.33,32.22,,,,,
2317,01/18/17 02:30:00 AM,12.30,32.22,,,,,
2318,01/18/17 03:00:00 AM,12.35,32.22,,,,,
2319,01/18/17 03:30:00 AM,12.34,32.22,,,,,
2320,01/18/17 04:00:00 AM,12.31,32.22,,,,,
2321,01/18/17 04:30:00 AM,12.37,32.22,,,,,
2322,01/18/17 05:00:00 AM,12.39,32.18,,,,,
2323,01/18/17 05:30:00 AM,12.44,32.18,,,,,
2324,01/18/17 06:00:00 AM,12.47,32.18,,,,,
2325,01/18/17 06:30:00 AM,12.36,32.18,,,,,
2326,01/18/17 07:00:00 AM,12.36,32.18,,,,,
2327,01/18/17 07:30:00 AM,12.41,32.18,,,,,
2328,01/18/17 08:00:00 AM,12.40,32.18,,,,,
2329,01/18/17 08:30:00 AM,12.40,32.18,,,,,
2330,01/18/17 09:00:00 AM,12.40,32.18,,,,,
2331,01/18/17 09:30:00 AM,12.41,32.18,,,,,
2332,01/18/17 10:00:00 AM,12.43,32.18,,,,,
2333,01/18/17 10:30:00 AM,12.44,32.22,,,,,
2334,01/18/17 11:00:00 AM,12.40,32.25,,,,,
2335,01/18/17 11:30:00 AM,12.45,32.29,,,,,
2336,01/18/17 12:00:00 PM,12.57,32.29,,,,,
2337,01/18/17 12:30:00 PM,12.65,32.32,,,,,
2338,01/18/17 01:00:00 PM,12.73,32.36,,,,,
2339,01/18/17 01:30:00 PM,12.84,32.40,,,,,
2340,01/18/17 02:00:00 PM,13.06,32.43,,,,,
2341,01/18/17 02:30:00 PM,13.13,32.47,,,,,
2342,01/18/17 03:00:00 PM,13.24,32.50,,,,,
2343,01/18/17 03:30:00 PM,13.32,32.54,,,,,
2344,01/18/17 04:00:00 PM,13.45,32.54,,,,,
2345,01/18/17 04:30:00 PM,13.46,32.54,,,,,
2346,01/18/17 05:00:00 PM,13.54,32.54,,,,,
2347,01/18/17 05:30:00 PM,13.47,32.54,,,,,
2348,01/18/17 06:00:00 PM,13.50,32.50,,,,,
2349,01/18/17 06:30:00 PM,13.51,32.47,,,,,
2350,01/18/17 07:00:00 PM,13.44,32.43,,,,,
2351,01/18/17 07:30:00 PM,13.31,32.43,,,,,
2352,01/18/17 08:00:00 PM,13.16,32.43,,,,,
2353,01/18/17 08:30:00 PM,13.04,32.40,,,,,
2354,01/18/17 09:00:00 PM,12.93,32.40,,,,,
2355,01/18/17 09:30:00 PM,12.84,32.40,,,,,
2356,01/18/17 10:00:00 PM,12.79,32.36,,,,,
2357,01/18/17 10:30:00 PM,12.70,32.36,,,,,
2358,01/18/17 11:00:00 PM,12.61,32.36,,,,,
2359,01/18/17 11:30:00 PM,12.55,32.36,,,,,
2360,01/19/17 12:00:00 AM,12.53,32.36,,,,,
2361,01/19/17 12:30:00 AM,12.52,32.32,,,,,
2362,01/19/17 01:00:00 AM,12.51,32.32,,,,,
2363,01/19/17 01:30:00 AM,12.54,32.29,,,,,
2364,01/19/17 02:00:00 AM,12.50,32.29,,,,,
2365,01/19/17 02:30:00 AM,12.50,32.29,,,,,
2366,01/19/17 03:00:00 AM,12.50,32.29,,,,,
2367,01/19/17 03:30:00 AM,12.53,32.29,,,,,
2368,01/19/17 04:00:00 AM,12.60,32.25,,,,,
2369,01/19/17 04:30:00 AM,12.59,32.25,,,,,
2370,01/19/17 05:00:00 AM,12.63,32.25,,,,,
2371,01/19/17 05:30:00 AM,12.64,32.25,,,,,
2372,01/19/17 06:00:00 AM,12.62,32.25,,,,,
2373,01/19/17 06:30:00 AM,12.65,32.25,,,,,
2374,01/19/17 07:00:00 AM,12.70,32.22,,,,,
2375,01/19/17 07:30:00 AM,12.69,32.22,,,,,
2376,01/19/17 08:00:00 AM,12.70,32.22,,,,,
2377,01/19/17 08:30:00 AM,12.67,32.25,,,,,
2378,01/19/17 09:00:00 AM,12.67,32.25,,,,,
2379,01/19/17 09:30:00 AM,12.65,32.25,,,,,
2380,01/19/17 10:00:00 AM,12.65,32.25,,,,,
2381,01/19/17 10:30:00 AM,12.64,32.29,,,,,
2382,01/19/17 11:00:00 AM,12.70,32.29,,,,,
2383,01/19/17 11:30:00 AM,12.74,32.29,,,,,
2384,01/19/17 12:00:00 PM,12.77,32.32,,,,,
2385,01/19/17 12:30:00 PM,12.84,32.36,,,,,
2386,01/19/17 01:00:00 PM,12.93,32.36,,,,,
2387,01/19/17 01:30:00 PM,13.00,32.36,,,,,
2388,01/19/17 02:00:00 PM,13.16,32.36,,,,,
2389,01/19/17 02:30:00 PM,13.27,32.43,,,,,
2390,01/19/17 03:00:00 PM,13.35,32.43,,,,,
2391,01/19/17 03:30:00 PM,13.44,32.43,,,,,
2392,01/19/17 04:00:00 PM,13.43,32.43,,,,,
2393,01/19/17 04:30:00 PM,13.50,32.40,,,,,
2394,01/19/17 05:00:00 PM,13.50,32.40,,,,,
2395,01/19/17 05:30:00 PM,13.41,32.43,,,,,
2396,01/19/17 06:00:00 PM,13.33,32.43,,,,,
2397,01/19/17 06:30:00 PM,13.30,32.43,,,,,
2398,01/19/17 07:00:00 PM,13.27,32.40,,,,,
2399,01/19/17 07:30:00 PM,13.22,32.40,,,,,
2400,01/19/17 08:00:00 PM,13.13,32.36,,,,,
2401,01/19/17 08:30:00 PM,13.04,32.36,,,,,
2402,01/19/17 09:00:00 PM,12.99,32.36,,,,,
2403,01/19/17 09:30:00 PM,12.91,32.36,,,,,
2404,01/19/17 10:00:00 PM,12.83,32.36,,,,,
2405,01/19/17 10:30:00 PM,12.81,32.32,,,,,
2406,01/19/17 11:00:00 PM,12.80,32.32,,,,,
2407,01/19/17 11:30:00 PM,12.79,32.32,,,,,
2408,01/20/17 12:00:00 AM,12.74,32.32,,,,,
2409,01/20/17 12:30:00 AM,12.69,32.32,,,,,
2410,01/20/17 01:00:00 AM,12.66,32.32,,,,,
2411,01/20/17 01:30:00 AM,12.63,32.32,,,,,
2412,01/20/17 02:00:00 AM,12.63,32.29,,,,,
2413,01/20/17 02:30:00 AM,12.62,32.29,,,,,
2414,01/20/17 03:00:00 AM,12.62,32.29,,,,,
2415,01/20/17 03:30:00 AM,12.63,32.25,,,,,
2416,01/20/17 04:00:00 AM,12.65,32.25,,,,,
2417,01/20/17 04:30:00 AM,12.65,32.25,,,,,
2418,01/20/17 05:00:00 AM,12.64,32.29,,,,,
2419,01/20/17 05:30:00 AM,12.66,32.25,,,,,
2420,01/20/17 06:00:00 AM,12.65,32.25,,,,,
2421,01/20/17 06:30:00 AM,12.66,32.25,,,,,
2422,01/20/17 07:00:00 AM,12.66,32.25,,,,,
2423,01/20/17 07:30:00 AM,12.66,32.25,,,,,
2424,01/20/17 08:00:00 AM,12.69,32.22,,,,,
2425,01/20/17 08:30:00 AM,12.67,32.22,,,,,
2426,01/20/17 09:00:00 AM,12.64,32.22,,,,,
2427,01/20/17 09:30:00 AM,12.64,32.22,,,,,
2428,01/20/17 10:00:00 AM,12.64,32.22,,,,,
2429,01/20/17 10:30:00 AM,12.64,32.25,,,,,
2430,01/20/17 11:00:00 AM,12.66,32.25,,,,,
2431,01/20/17 11:30:00 AM,12.69,32.29,,,,,
2432,01/20/17 12:00:00 PM,12.74,32.29,,,,,
2433,01/20/17 12:30:00 PM,12.82,32.32,,,,,
2434,01/20/17 01:00:00 PM,12.93,32.32,,,,,
2435,01/20/17 01:30:00 PM,13.01,32.36,,,,,
2436,01/20/17 02:00:00 PM,13.09,32.40,,,,,
2437,01/20/17 02:30:00 PM,13.20,32.40,,,,,
2438,01/20/17 03:00:00 PM,13.27,32.40,,,,,
2439,01/20/17 03:30:00 PM,13.33,32.43,,,,,
2440,01/20/17 04:00:00 PM,13.38,32.43,,,,,
2441,01/20/17 04:30:00 PM,13.42,32.40,,,,,
2442,01/20/17 05:00:00 PM,13.43,32.40,,,,,
2443,01/20/17 05:30:00 PM,13.35,32.40,,,,,
2444,01/20/17 06:00:00 PM,13.28,32.36,,,,,
2445,01/20/17 06:30:00 PM,13.22,32.36,,,,,
2446,01/20/17 07:00:00 PM,13.10,32.32,,,,,
2447,01/20/17 07:30:00 PM,13.00,32.32,,,,,
2448,01/20/17 08:00:00 PM,12.87,32.29,,,,,
2449,01/20/17 08:30:00 PM,12.81,32.29,,,,,
2450,01/20/17 09:00:00 PM,12.73,32.29,,,,,
2451,01/20/17 09:30:00 PM,12.67,32.29,,,,,
2452,01/20/17 10:00:00 PM,12.62,32.29,,,,,
2453,01/20/17 10:30:00 PM,12.56,32.25,,,,,
2454,01/20/17 11:00:00 PM,12.53,32.25,,,,,
2455,01/20/17 11:30:00 PM,12.50,32.25,,,,,
2456,01/21/17 12:00:00 AM,12.50,32.25,,,,,
2457,01/21/17 12:30:00 AM,12.49,32.22,,,,,
2458,01/21/17 01:00:00 AM,12.46,32.22,,,,,
2459,01/21/17 01:30:00 AM,12.46,32.22,,,,,
2460,01/21/17 02:00:00 AM,12.47,32.22,,,,,
2461,01/21/17 02:30:00 AM,12.46,32.18,,,,,
2462,01/21/17 03:00:00 AM,12.49,32.22,,,,,
2463,01/21/17 03:30:00 AM,12.49,32.22,,,,,
2464,01/21/17 04:00:00 AM,12.52,32.22,,,,,
2465,01/21/17 04:30:00 AM,12.53,32.18,,,,,
2466,01/21/17 05:00:00 AM,12.53,32.18,,,,,
2467,01/21/17 05:30:00 AM,12.56,32.18,,,,,
2468,01/21/17 06:00:00 AM,12.56,32.18,,,,,
2469,01/21/17 06:30:00 AM,12.59,32.18,,,,,
2470,01/21/17 07:00:00 AM,12.60,32.18,,,,,
2471,01/21/17 07:30:00 AM,12.61,32.18,,,,,
2472,01/21/17 08:00:00 AM,12.60,32.18,,,,,
2473,01/21/17 08:30:00 AM,12.60,32.18,,,,,
2474,01/21/17 09:00:00 AM,12.57,32.18,,,,,
2475,01/21/17 09:30:00 AM,12.55,32.18,,,,,
2476,01/21/17 10:00:00 AM,12.55,32.18,,,,,
2477,01/21/17 10:30:00 AM,12.55,32.18,,,,,
2478,01/21/17 11:00:00 AM,12.56,32.22,,,,,
2479,01/21/17 11:30:00 AM,12.57,32.22,,,,,
2480,01/21/17 12:00:00 PM,12.62,32.25,,,,,
2481,01/21/17 12:30:00 PM,12.67,32.32,,,,,
2482,01/21/17 01:00:00 PM,12.80,32.32,,,,,
2483,01/21/17 01:30:00 PM,12.92,32.36,,,,,
2484,01/21/17 02:00:00 PM,13.03,32.40,,,,,
2485,01/21/17 02:30:00 PM,13.15,32.43,,,,,
2486,01/21/17 03:00:00 PM,13.30,32.47,,,,,
2487,01/21/17 03:30:00 PM,13.36,32.50,,,,,
2488,01/21/17 04:00:00 PM,13.43,32.50,,,,,
2489,01/21/17 04:30:00 PM,13.47,32.50,,,,,
2490,01/21/17 05:00:00 PM,13.47,32.50,,,,,
2491,01/21/17 05:30:00 PM,13.46,32.50,,,,,
2492,01/21/17 06:00:00 PM,13.42,32.50,,,,,
2493,01/21/17 06:30:00 PM,13.38,32.47,,,,,
2494,01/21/17 07:00:00 PM,13.30,32.43,,,,,
2495,01/21/17 07:30:00 PM,13.22,32.43,,,,,
2496,01/21/17 08:00:00 PM,13.12,32.40,,,,,
2497,01/21/17 08:30:00 PM,13.03,32.36,,,,,
2498,01/21/17 09:00:00 PM,12.94,32.36,,,,,
2499,01/21/17 09:30:00 PM,12.85,32.32,,,,,
2500,01/21/17 10:00:00 PM,12.75,32.32,,,,,
2501,01/21/17 10:30:00 PM,12.69,32.29,,,,,
2502,01/21/17 11:00:00 PM,12.60,32.29,,,,,
2503,01/21/17 11:30:00 PM,12.56,32.29,,,,,
2504,01/22/17 12:00:00 AM,12.51,32.25,,,,,
2505,01/22/17 12:30:00 AM,12.46,32.25,,,,,
2506,01/22/17 01:00:00 AM,12.46,32.29,,,,,
2507,01/22/17 01:30:00 AM,12.45,32.25,,,,,
2508,01/22/17 02:00:00 AM,12.44,32.25,,,,,
2509,01/22/17 02:30:00 AM,12.44,32.25,,,,,
2510,01/22/17 03:00:00 AM,12.42,32.25,,,,,
2511,01/22/17 03:30:00 AM,12.44,32.25,,,,,
2512,01/22/17 04:00:00 AM,12.44,32.25,,,,,
2513,01/22/17 04:30:00 AM,12.43,32.25,,,,,
2514,01/22/17 05:00:00 AM,12.45,32.25,,,,,
2515,01/22/17 05:30:00 AM,12.46,32.25,,,,,
2516,01/22/17 06:00:00 AM,12.47,32.25,,,,,
2517,01/22/17 06:30:00 AM,12.47,32.25,,,,,
2518,01/22/17 07:00:00 AM,12.49,32.22,,,,,
2519,01/22/17 07:30:00 AM,12.49,32.25,,,,,
2520,01/22/17 08:00:00 AM,12.49,32.22,,,,,
2521,01/22/17 08:30:00 AM,12.49,32.22,,,,,
2522,01/22/17 09:00:00 AM,12.49,32.22,,,,,
2523,01/22/17 09:30:00 AM,12.46,32.25,,,,,
2524,01/22/17 10:00:00 AM,12.46,32.25,,,,,
2525,01/22/17 10:30:00 AM,12.45,32.29,,,,,
2526,01/22/17 11:00:00 AM,12.49,32.32,,,,,
2527,01/22/17 11:30:00 AM,12.53,32.36,,,,,
2528,01/22/17 12:00:00 PM,12.61,32.40,,,,,
2529,01/22/17 12:30:00 PM,12.69,32.43,,,,,
2530,01/22/17 01:00:00 PM,12.79,32.50,,,,,
2531,01/22/17 01:30:00 PM,12.95,32.54,,,,,
2532,01/22/17 02:00:00 PM,13.10,32.58,,,,,
2533,01/22/17 02:30:00 PM,13.23,32.61,,,,,
2534,01/22/17 03:00:00 PM,13.32,32.61,,,,,
2535,01/22/17 03:30:00 PM,13.45,32.61,,,,,
2536,01/22/17 04:00:00 PM,13.53,32.61,,,,,
2537,01/22/17 04:30:00 PM,13.56,32.58,,,,,
2538,01/22/17 05:00:00 PM,13.58,32.58,,,,,
2539,01/22/17 05:30:00 PM,13.60,32.54,,,,,
2540,01/22/17 06:00:00 PM,13.55,32.50,,,,,
2541,01/22/17 06:30:00 PM,13.51,32.47,,,,,
2542,01/22/17 07:00:00 PM,13.42,32.47,,,,,
2543,01/22/17 07:30:00 PM,13.33,32.43,,,,,
2544,01/22/17 08:00:00 PM,13.22,32.40,,,,,
2545,01/22/17 08:30:00 PM,13.12,32.36,,,,,
2546,01/22/17 09:00:00 PM,13.03,32.36,,,,,
2547,01/22/17 09:30:00 PM,12.93,32.36,,,,,
2548,01/22/17 10:00:00 PM,12.87,32.32,,,,,
2549,01/22/17 10:30:00 PM,12.80,32.32,,,,,
2550,01/22/17 11:00:00 PM,12.76,32.32,,,,,
2551,01/22/17 11:30:00 PM,12.73,32.32,,,,,
2552,01/23/17 12:00:00 AM,12.70,32.32,,,,,
2553,01/23/17 12:30:00 AM,12.69,32.32,,,,,
2554,01/23/17 01:00:00 AM,12.66,32.29,,,,,
2555,01/23/17 01:30:00 AM,12.66,32.29,,,,,
2556,01/23/17 02:00:00 AM,12.67,32.29,,,,,
2557,01/23/17 02:30:00 AM,12.69,32.29,,,,,
2558,01/23/17 03:00:00 AM,12.72,32.29,,,,,
2559,01/23/17 03:30:00 AM,12.73,32.29,,,,,
2560,01/23/17 04:00:00 AM,12.73,32.29,,,,,
2561,01/23/17 04:30:00 AM,12.76,32.29,,,,,
2562,01/23/17 05:00:00 AM,12.79,32.25,,,,,
2563,01/23/17 05:30:00 AM,12.79,32.29,,,,,
2564,01/23/17 06:00:00 AM,12.80,32.25,,,,,
2565,01/23/17 06:30:00 AM,12.79,32.25,,,,,
2566,01/23/17 07:00:00 AM,12.82,32.25,,,,,
2567,01/23/17 07:30:00 AM,12.81,32.25,,,,,
2568,01/23/17 08:00:00 AM,12.77,32.25,,,,,
2569,01/23/17 08:30:00 AM,12.75,32.25,,,,,
2570,01/23/17 09:00:00 AM,12.70,32.25,,,,,
2571,01/23/17 09:30:00 AM,12.72,32.25,,,,,
2572,01/23/17 10:00:00 AM,12.71,32.22,,,,,
2573,01/23/17 10:30:00 AM,12.66,32.29,,,,,
2574,01/23/17 11:00:00 AM,12.69,32.29,,,,,
2575,01/23/17 11:30:00 AM,12.69,32.32,,,,,
2576,01/23/17 12:00:00 PM,12.74,32.36,,,,,
2577,01/23/17 12:30:00 PM,12.81,32.40,,,,,
2578,01/23/17 01:00:00 PM,12.92,32.47,,,,,
2579,01/23/17 01:30:00 PM,13.09,32.50,,,,,
2580,01/23/17 02:00:00 PM,13.20,32.54,,,,,
2581,01/23/17 02:30:00 PM,13.28,32.65,,,,,
2582,01/23/17 03:00:00 PM,13.36,32.72,,,,,
2583,01/23/17 03:30:00 PM,13.46,32.76,,,,,
2584,01/23/17 04:00:00 PM,13.52,32.76,,,,,
2585,01/23/17 04:30:00 PM,13.60,32.76,,,,,
2586,01/23/17 05:00:00 PM,13.63,32.76,,,,,
2587,01/23/17 05:30:00 PM,13.65,32.76,,,,,
2588,01/23/17 06:00:00 PM,13.68,32.72,,,,,
2589,01/23/17 06:30:00 PM,13.71,32.65,,,,,
2590,01/23/17 07:00:00 PM,13.64,32.61,,,,,
2591,01/23/17 07:30:00 PM,13.57,32.58,,,,,
2592,01/23/17 08:00:00 PM,13.46,32.54,,,,,
2593,01/23/17 08:30:00 PM,13.36,32.50,,,,,
2594,01/23/17 09:00:00 PM,13.25,32.47,,,,,
2595,01/23/17 09:30:00 PM,13.16,32.43,,,,,
2596,01/23/17 10:00:00 PM,13.10,32.43,,,,,
2597,01/23/17 10:30:00 PM,13.01,32.43,,,,,
2598,01/23/17 11:00:00 PM,12.94,32.40,,,,,
2599,01/23/17 11:30:00 PM,12.90,32.40,,,,,
2600,01/24/17 12:00:00 AM,12.87,32.40,,,,,
2601,01/24/17 12:30:00 AM,12.85,32.36,,,,,
2602,01/24/17 01:00:00 AM,12.84,32.40,,,,,
2603,01/24/17 01:30:00 AM,12.83,32.36,,,,,
2604,01/24/17 02:00:00 AM,12.84,32.36,,,,,
2605,01/24/17 02:30:00 AM,12.82,32.36,,,,,
2606,01/24/17 03:00:00 AM,12.84,32.36,,,,,
2607,01/24/17 03:30:00 AM,12.85,32.36,,,,,
2608,01/24/17 04:00:00 AM,12.85,32.36,,,,,
2609,01/24/17 04:30:00 AM,12.87,32.36,,,,,
2610,01/24/17 05:00:00 AM,12.91,32.32,,,,,
2611,01/24/17 05:30:00 AM,12.92,32.36,,,,,
2612,01/24/17 06:00:00 AM,12.91,32.36,,,,,
2613,01/24/17 06:30:00 AM,12.94,32.32,,,,,
2614,01/24/17 07:00:00 AM,12.93,32.32,,,,,
2615,01/24/17 07:30:00 AM,12.93,32.32,,,,,
2616,01/24/17 08:00:00 AM,12.91,32.32,,,,,
2617,01/24/17 08:30:00 AM,12.90,32.32,,,,,
2618,01/24/17 09:00:00 AM,12.90,32.29,,,,,
2619,01/24/17 09:30:00 AM,12.85,32.29,,,,,
2620,01/24/17 10:00:00 AM,12.81,32.29,,,,,
2621,01/24/17 10:30:00 AM,12.81,32.25,,,,,
2622,01/24/17 11:00:00 AM,12.86,32.22,,,,,
2623,01/24/17 11:30:00 AM,12.83,32.29,,,,,
2624,01/24/17 12:00:00 PM,12.84,32.40,,,,,
2625,01/24/17 12:30:00 PM,12.86,32.54,,,,,
2626,01/24/17 01:00:00 PM,12.97,32.58,,,,,
2627,01/24/17 01:30:00 PM,13.09,32.58,,,,,
2628,01/24/17 02:00:00 PM,13.16,32.65,,,,,
2629,01/24/17 02:30:00 PM,13.24,32.65,,,,,
2630,01/24/17 03:00:00 PM,13.36,32.68,,,,,
2631,01/24/17 03:30:00 PM,13.48,32.65,,,,,
2632,01/24/17 04:00:00 PM,13.56,32.61,,,,,
2633,01/24/17 04:30:00 PM,13.62,32.58,,,,,
2634,01/24/17 05:00:00 PM,13.64,32.50,,,,,
2635,01/24/17 05:30:00 PM,13.62,32.47,,,,,
2636,01/24/17 06:00:00 PM,13.55,32.40,,,,,
2637,01/24/17 06:30:00 PM,13.48,32.40,,,,,
2638,01/24/17 07:00:00 PM,13.37,32.36,,,,,
2639,01/24/17 07:30:00 PM,13.27,32.32,,,,,
2640,01/24/17 08:00:00 PM,13.16,32.32,,,,,
2641,01/24/17 08:30:00 PM,13.06,32.29,,,,,
2642,01/24/17 09:00:00 PM,12.97,32.29,,,,,
2643,01/24/17 09:30:00 PM,12.93,32.29,,,,,
2644,01/24/17 10:00:00 PM,12.86,32.25,,,,,
2645,01/24/17 10:30:00 PM,12.84,32.25,,,,,
2646,01/24/17 11:00:00 PM,12.80,32.22,,,,,
2647,01/24/17 11:30:00 PM,12.79,32.22,,,,,
2648,01/25/17 12:00:00 AM,12.77,32.22,,,,,
2649,01/25/17 12:30:00 AM,12.77,32.22,,,,,
2650,01/25/17 01:00:00 AM,12.79,32.22,,,,,
2651,01/25/17 01:30:00 AM,12.80,32.22,,,,,
2652,01/25/17 02:00:00 AM,12.80,32.22,,,,,
2653,01/25/17 02:30:00 AM,12.83,32.22,,,,,
2654,01/25/17 03:00:00 AM,12.83,32.18,,,,,
2655,01/25/17 03:30:00 AM,12.85,32.18,,,,,
2656,01/25/17 04:00:00 AM,12.87,32.18,,,,,
2657,01/25/17 04:30:00 AM,12.87,32.18,,,,,
2658,01/25/17 05:00:00 AM,12.87,32.18,,,,,
2659,01/25/17 05:30:00 AM,12.86,32.18,,,,,
2660,01/25/17 06:00:00 AM,12.85,32.18,,,,,
2661,01/25/17 06:30:00 AM,12.83,32.18,,,,,
2662,01/25/17 07:00:00 AM,12.79,32.18,,,,,
2663,01/25/17 07:30:00 AM,12.79,32.18,,,,,
2664,01/25/17 08:00:00 AM,12.75,32.18,,,,,
2665,01/25/17 08:30:00 AM,12.72,32.18,,,,,
2666,01/25/17 09:00:00 AM,12.71,32.18,,,,,
2667,01/25/17 09:30:00 AM,12.69,32.22,,,,,
2668,01/25/17 10:00:00 AM,12.67,32.22,,,,,
2669,01/25/17 10:30:00 AM,12.67,32.22,,,,,
2670,01/25/17 11:00:00 AM,12.70,32.29,,,,,
2671,01/25/17 11:30:00 AM,12.71,32.29,,,,,
2672,01/25/17 12:00:00 PM,12.80,32.29,,,,,
2673,01/25/17 12:30:00 PM,12.84,32.32,,,,,
2674,01/25/17 01:00:00 PM,12.92,32.36,,,,,
2675,01/25/17 01:30:00 PM,12.96,32.36,,,,,
2676,01/25/17 02:00:00 PM,13.05,32.40,,,,,
2677,01/25/17 02:30:00 PM,13.15,32.40,,,,,
2678,01/25/17 03:00:00 PM,13.22,32.36,,,,,
2679,01/25/17 03:30:00 PM,13.27,32.40,,,,,
2680,01/25/17 04:00:00 PM,13.34,32.43,,,,,
2681,01/25/17 04:30:00 PM,13.37,32.43,,,,,
2682,01/25/17 05:00:00 PM,13.41,32.40,,,,,
2683,01/25/17 05:30:00 PM,13.43,32.40,,,,,
2684,01/25/17 06:00:00 PM,13.42,32.40,,,,,
2685,01/25/17 06:30:00 PM,13.34,32.36,,,,,
2686,01/25/17 07:00:00 PM,13.30,32.36,,,,,
2687,01/25/17 07:30:00 PM,13.22,32.36,,,,,
2688,01/25/17 08:00:00 PM,13.15,32.36,,,,,
2689,01/25/17 08:30:00 PM,13.09,32.32,,,,,
2690,01/25/17 09:00:00 PM,13.00,32.32,,,,,
2691,01/25/17 09:30:00 PM,12.93,32.32,,,,,
2692,01/25/17 10:00:00 PM,12.90,32.32,,,,,
2693,01/25/17 10:30:00 PM,12.86,32.32,,,,,
2694,01/25/17 11:00:00 PM,12.83,32.32,,,,,
2695,01/25/17 11:30:00 PM,12.80,32.29,,,,,
2696,01/26/17 12:00:00 AM,12.79,32.29,,,,,
2697,01/26/17 12:30:00 AM,12.75,32.29,,,,,
2698,01/26/17 01:00:00 AM,12.76,32.29,,,,,
2699,01/26/17 01:30:00 AM,12.77,32.29,,,,,
2700,01/26/17 02:00:00 AM,12.76,32.25,,,,,
2701,01/26/17 02:30:00 AM,12.75,32.25,,,,,
2702,01/26/17 03:00:00 AM,12.75,32.25,,,,,
