"Plot Title: 11009652"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009652, SEN S/N: 11009652)","Temp, °F (LGR S/N: 11009652, SEN S/N: 11009652)","DO Adj Conc, mg/L (LGR S/N: 11009652)","Coupler Attached (LGR S/N: 11009652)","Host Connected (LGR S/N: 11009652)","Coupler Detached (LGR S/N: 11009652)","End Of File (LGR S/N: 11009652)"
460,12/10/16 01:30:00 PM,14.70,37.33,,,,,
461,12/10/16 02:00:00 PM,14.74,37.33,,,,,
462,12/10/16 02:30:00 PM,14.81,37.33,,,,,
463,12/10/16 03:00:00 PM,14.63,37.33,,,,,
464,12/10/16 03:30:00 PM,14.61,37.36,,,,,
465,12/10/16 04:00:00 PM,14.62,37.36,,,,,
466,12/10/16 04:30:00 PM,14.63,37.40,,,,,
467,12/10/16 05:00:00 PM,14.63,37.40,,,,,
468,12/10/16 05:30:00 PM,14.62,37.33,,,,,
469,12/10/16 06:00:00 PM,14.57,37.33,,,,,
470,12/10/16 06:30:00 PM,14.45,37.36,,,,,
471,12/10/16 07:00:00 PM,14.23,37.29,,,,,
472,12/10/16 07:30:00 PM,14.08,37.26,,,,,
473,12/10/16 08:00:00 PM,14.08,37.33,,,,,
474,12/10/16 08:30:00 PM,13.99,37.29,,,,,
475,12/10/16 09:00:00 PM,14.00,37.33,,,,,
476,12/10/16 09:30:00 PM,15.55,37.22,,,,,
477,12/10/16 10:00:00 PM,15.70,37.15,,,,,
478,12/10/16 10:30:00 PM,15.47,37.33,,,,,
479,12/10/16 11:00:00 PM,15.45,37.29,,,,,
480,12/10/16 11:30:00 PM,15.18,37.44,,,,,
481,12/11/16 12:00:00 AM,15.19,37.44,,,,,
482,12/11/16 12:30:00 AM,15.08,37.44,,,,,
483,12/11/16 01:00:00 AM,14.90,37.44,,,,,
484,12/11/16 01:30:00 AM,15.07,37.44,,,,,
485,12/11/16 02:00:00 AM,15.20,37.51,,,,,
486,12/11/16 02:30:00 AM,15.11,37.54,,,,,
487,12/11/16 03:00:00 AM,14.92,37.54,,,,,
488,12/11/16 03:30:00 AM,14.84,37.58,,,,,
489,12/11/16 04:00:00 AM,14.80,37.65,,,,,
490,12/11/16 04:30:00 AM,14.78,37.54,,,,,
491,12/11/16 05:00:00 AM,14.51,37.65,,,,,
492,12/11/16 05:30:00 AM,14.45,37.69,,,,,
493,12/11/16 06:00:00 AM,14.43,37.69,,,,,
494,12/11/16 06:30:00 AM,14.45,37.72,,,,,
495,12/11/16 07:00:00 AM,14.50,37.76,,,,,
496,12/11/16 07:30:00 AM,14.41,37.80,,,,,
497,12/11/16 08:00:00 AM,14.32,37.80,,,,,
498,12/11/16 08:30:00 AM,15.22,37.36,,,,,
499,12/11/16 09:00:00 AM,15.07,37.65,,,,,
500,12/11/16 09:30:00 AM,14.89,37.83,,,,,
501,12/11/16 10:00:00 AM,14.65,37.80,,,,,
502,12/11/16 10:30:00 AM,14.22,37.72,,,,,
503,12/11/16 11:00:00 AM,14.47,37.72,,,,,
504,12/11/16 11:30:00 AM,14.44,37.72,,,,,
505,12/11/16 12:00:00 PM,14.24,37.72,,,,,
506,12/11/16 12:30:00 PM,14.21,37.72,,,,,
507,12/11/16 01:00:00 PM,14.17,37.69,,,,,
508,12/11/16 01:30:00 PM,14.21,37.72,,,,,
509,12/11/16 02:00:00 PM,14.09,37.65,,,,,
510,12/11/16 02:30:00 PM,13.98,37.65,,,,,
511,12/11/16 03:00:00 PM,14.10,37.62,,,,,
512,12/11/16 03:30:00 PM,14.23,37.62,,,,,
513,12/11/16 04:00:00 PM,14.22,37.58,,,,,
514,12/11/16 04:30:00 PM,14.17,37.58,,,,,
515,12/11/16 05:00:00 PM,14.04,37.58,,,,,
516,12/11/16 05:30:00 PM,13.87,37.54,,,,,
517,12/11/16 06:00:00 PM,13.87,37.54,,,,,
518,12/11/16 06:30:00 PM,13.62,37.54,,,,,
519,12/11/16 07:00:00 PM,13.50,37.54,,,,,
520,12/11/16 07:30:00 PM,13.52,37.54,,,,,
521,12/11/16 08:00:00 PM,13.55,37.54,,,,,
522,12/11/16 08:30:00 PM,13.53,37.54,,,,,
523,12/11/16 09:00:00 PM,13.54,37.58,,,,,
524,12/11/16 09:30:00 PM,13.45,37.54,,,,,
525,12/11/16 10:00:00 PM,13.57,37.62,,,,,
526,12/11/16 10:30:00 PM,13.35,37.58,,,,,
527,12/11/16 11:00:00 PM,13.51,37.58,,,,,
528,12/11/16 11:30:00 PM,13.58,37.62,,,,,
529,12/12/16 12:00:00 AM,13.49,37.62,,,,,
530,12/12/16 12:30:00 AM,13.50,37.58,,,,,
531,12/12/16 01:00:00 AM,13.75,37.65,,,,,
532,12/12/16 01:30:00 AM,13.48,37.58,,,,,
533,12/12/16 02:00:00 AM,13.41,37.69,,,,,
534,12/12/16 02:30:00 AM,13.05,37.65,,,,,
535,12/12/16 03:00:00 AM,13.11,37.69,,,,,
536,12/12/16 03:30:00 AM,12.79,37.72,,,,,
537,12/12/16 04:00:00 AM,12.99,37.72,,,,,
538,12/12/16 04:30:00 AM,13.12,37.76,,,,,
539,12/12/16 05:00:00 AM,13.12,37.76,,,,,
540,12/12/16 05:30:00 AM,13.03,37.72,,,,,
541,12/12/16 06:00:00 AM,12.64,37.72,,,,,
542,12/12/16 06:30:00 AM,12.57,37.72,,,,,
543,12/12/16 07:00:00 AM,12.62,37.76,,,,,
544,12/12/16 07:30:00 AM,12.73,37.90,,,,,
545,12/12/16 08:00:00 AM,12.73,37.90,,,,,
546,12/12/16 08:30:00 AM,12.75,37.83,,,,,
547,12/12/16 09:00:00 AM,13.01,37.80,,,,,
548,12/12/16 09:30:00 AM,13.45,37.36,,,,,
549,12/12/16 10:00:00 AM,13.48,37.62,,,,,
550,12/12/16 10:30:00 AM,13.40,37.62,,,,,
551,12/12/16 11:00:00 AM,13.28,37.62,,,,,
552,12/12/16 11:30:00 AM,13.14,37.62,,,,,
553,12/12/16 12:00:00 PM,13.39,37.62,,,,,
554,12/12/16 12:30:00 PM,13.42,37.62,,,,,
555,12/12/16 01:00:00 PM,13.42,37.58,,,,,
556,12/12/16 01:30:00 PM,13.38,37.58,,,,,
557,12/12/16 02:00:00 PM,13.47,37.47,,,,,
558,12/12/16 02:30:00 PM,13.45,37.44,,,,,
559,12/12/16 03:00:00 PM,13.41,37.44,12.80,,,,
560,12/12/16 03:17:09 PM,,,,Logged,,,
561,12/12/16 03:17:10 PM,,,,,Logged,,
562,12/12/16 03:17:20 PM,,,,,,Logged,
563,12/12/16 03:30:00 PM,14.33,33.87,13.68,,,,
564,12/12/16 04:00:00 PM,13.45,37.33,12.84,,,,
565,12/12/16 04:30:00 PM,13.38,37.44,12.78,,,,
566,12/12/16 05:00:00 PM,13.30,37.47,12.70,,,,
567,12/12/16 05:30:00 PM,13.28,37.44,12.68,,,,
568,12/12/16 06:00:00 PM,13.25,37.44,12.65,,,,
569,12/12/16 06:30:00 PM,13.25,37.40,12.66,,,,
570,12/12/16 07:00:00 PM,13.23,37.40,12.64,,,,
571,12/12/16 07:30:00 PM,13.21,37.44,12.62,,,,
572,12/12/16 08:00:00 PM,13.20,37.44,12.61,,,,
573,12/12/16 08:30:00 PM,13.18,37.47,12.59,,,,
574,12/12/16 09:00:00 PM,13.15,37.44,12.57,,,,
575,12/12/16 09:30:00 PM,13.14,37.47,12.56,,,,
576,12/12/16 10:00:00 PM,13.11,37.47,12.53,,,,
577,12/12/16 10:30:00 PM,13.07,37.54,12.49,,,,
578,12/12/16 11:00:00 PM,13.03,37.51,12.46,,,,
579,12/12/16 11:30:00 PM,13.02,37.62,12.45,,,,
580,12/13/16 12:00:00 AM,12.99,37.62,12.42,,,,
581,12/13/16 12:30:00 AM,12.97,37.65,12.40,,,,
582,12/13/16 01:00:00 AM,12.94,37.65,12.38,,,,
583,12/13/16 01:30:00 AM,12.92,37.65,12.36,,,,
584,12/13/16 02:00:00 AM,12.81,37.62,12.25,,,,
585,12/13/16 02:30:00 AM,12.77,37.54,12.22,,,,
586,12/13/16 03:00:00 AM,12.78,37.54,12.23,,,,
587,12/13/16 03:30:00 AM,12.84,37.54,12.29,,,,
588,12/13/16 04:00:00 AM,12.85,37.58,12.30,,,,
589,12/13/16 04:30:00 AM,12.81,37.62,12.26,,,,
590,12/13/16 05:00:00 AM,12.77,37.65,12.22,,,,
591,12/13/16 05:30:00 AM,12.73,37.62,12.19,,,,
592,12/13/16 06:00:00 AM,12.67,37.65,12.13,,,,
593,12/13/16 06:30:00 AM,12.65,37.72,12.11,,,,
594,12/13/16 07:00:00 AM,12.63,37.69,12.09,,,,
595,12/13/16 07:30:00 AM,12.57,37.76,12.04,,,,
596,12/13/16 08:00:00 AM,12.42,37.83,11.89,,,,
597,12/13/16 08:30:00 AM,12.38,37.80,11.86,,,,
598,12/13/16 09:00:00 AM,12.49,37.76,11.96,,,,
599,12/13/16 09:30:00 AM,12.59,37.58,12.06,,,,
600,12/13/16 10:00:00 AM,12.63,37.62,12.10,,,,
601,12/13/16 10:30:00 AM,12.63,37.65,12.10,,,,
602,12/13/16 11:00:00 AM,12.64,37.65,12.11,,,,
603,12/13/16 11:30:00 AM,12.69,37.62,12.16,,,,
604,12/13/16 12:00:00 PM,12.57,37.62,12.05,,,,
605,12/13/16 12:30:00 PM,12.53,37.65,12.01,,,,
606,12/13/16 01:00:00 PM,12.49,37.58,11.97,,,,
607,12/13/16 01:30:00 PM,12.41,37.51,11.90,,,,
608,12/13/16 02:00:00 PM,12.59,37.51,12.07,,,,
609,12/13/16 02:30:00 PM,12.67,37.40,12.15,,,,
610,12/13/16 03:00:00 PM,12.65,37.36,12.13,,,,
611,12/13/16 03:30:00 PM,12.38,37.44,11.87,,,,
612,12/13/16 04:00:00 PM,12.29,37.40,11.79,,,,
613,12/13/16 04:30:00 PM,12.27,37.36,11.77,,,,
614,12/13/16 05:00:00 PM,12.18,37.40,11.69,,,,
615,12/13/16 05:30:00 PM,12.07,37.40,11.58,,,,
616,12/13/16 06:00:00 PM,11.98,37.29,11.50,,,,
617,12/13/16 06:30:00 PM,11.95,37.36,11.47,,,,
618,12/13/16 07:00:00 PM,11.98,37.33,11.50,,,,
619,12/13/16 07:30:00 PM,12.00,37.36,11.52,,,,
620,12/13/16 08:00:00 PM,11.99,37.40,11.51,,,,
621,12/13/16 08:30:00 PM,11.98,37.40,11.50,,,,
622,12/13/16 09:00:00 PM,11.95,37.40,11.47,,,,
623,12/13/16 09:30:00 PM,11.94,37.51,11.46,,,,
624,12/13/16 10:00:00 PM,11.88,37.44,11.41,,,,
625,12/13/16 10:30:00 PM,11.81,37.47,11.34,,,,
626,12/13/16 11:00:00 PM,11.67,37.51,11.21,,,,
627,12/13/16 11:30:00 PM,11.61,37.47,11.15,,,,
628,12/14/16 12:00:00 AM,11.51,37.44,11.06,,,,
629,12/14/16 12:30:00 AM,11.43,37.44,10.98,,,,
630,12/14/16 01:00:00 AM,11.21,37.40,10.77,,,,
631,12/14/16 01:30:00 AM,11.02,37.36,10.59,,,,
632,12/14/16 02:00:00 AM,10.84,37.33,10.42,,,,
633,12/14/16 02:30:00 AM,10.67,37.33,10.26,,,,
634,12/14/16 03:00:00 AM,10.52,37.40,10.11,,,,
635,12/14/16 03:30:00 AM,10.20,37.44,9.81,,,,
636,12/14/16 04:00:00 AM,10.18,37.36,9.79,,,,
637,12/14/16 04:30:00 AM,10.08,37.36,9.69,,,,
638,12/14/16 05:00:00 AM,9.94,37.36,9.56,,,,
639,12/14/16 05:30:00 AM,9.98,37.26,9.60,,,,
640,12/14/16 06:00:00 AM,9.97,37.11,9.59,,,,
641,12/14/16 06:30:00 AM,9.98,37.04,9.60,,,,
642,12/14/16 07:00:00 AM,10.02,36.86,9.64,,,,
643,12/14/16 07:30:00 AM,10.08,36.68,9.70,,,,
644,12/14/16 08:00:00 AM,10.33,36.25,9.94,,,,
645,12/14/16 08:30:00 AM,10.69,35.92,10.29,,,,
646,12/14/16 09:00:00 AM,10.85,35.71,10.44,,,,
647,12/14/16 09:30:00 AM,10.94,35.64,10.53,,,,
648,12/14/16 10:00:00 AM,11.01,35.53,10.60,,,,
649,12/14/16 10:30:00 AM,11.12,35.42,10.70,,,,
650,12/14/16 11:00:00 AM,11.21,35.46,10.79,,,,
651,12/14/16 11:30:00 AM,11.25,35.38,10.83,,,,
652,12/14/16 12:00:00 PM,11.31,35.31,10.89,,,,
653,12/14/16 12:30:00 PM,11.40,35.28,10.98,,,,
654,12/14/16 01:00:00 PM,11.52,35.13,11.10,,,,
655,12/14/16 01:30:00 PM,11.59,35.13,11.16,,,,
656,12/14/16 02:00:00 PM,11.63,35.13,11.20,,,,
657,12/14/16 02:30:00 PM,11.80,34.95,11.37,,,,
658,12/14/16 03:00:00 PM,11.97,34.88,11.53,,,,
659,12/14/16 03:30:00 PM,11.97,34.92,11.53,,,,
660,12/14/16 04:00:00 PM,11.98,34.92,11.54,,,,
661,12/14/16 04:30:00 PM,12.00,34.92,11.57,,,,
662,12/14/16 05:00:00 PM,12.04,34.84,11.60,,,,
663,12/14/16 05:30:00 PM,12.04,34.84,11.61,,,,
664,12/14/16 06:00:00 PM,12.03,34.77,11.60,,,,
665,12/14/16 06:30:00 PM,12.03,34.81,11.60,,,,
666,12/14/16 07:00:00 PM,12.05,34.92,11.62,,,,
667,12/14/16 07:30:00 PM,11.93,35.06,11.50,,,,
668,12/14/16 08:00:00 PM,11.84,35.06,11.42,,,,
669,12/14/16 08:30:00 PM,11.81,35.10,11.39,,,,
670,12/14/16 09:00:00 PM,11.81,35.06,11.39,,,,
671,12/14/16 09:30:00 PM,11.85,35.17,11.43,,,,
672,12/14/16 10:00:00 PM,11.82,35.17,11.40,,,,
673,12/14/16 10:30:00 PM,11.79,35.20,11.38,,,,
674,12/14/16 11:00:00 PM,11.73,35.28,11.32,,,,
675,12/14/16 11:30:00 PM,11.69,35.35,11.28,,,,
676,12/15/16 12:00:00 AM,11.55,35.38,11.15,,,,
677,12/15/16 12:30:00 AM,11.52,35.42,11.12,,,,
678,12/15/16 01:00:00 AM,11.50,35.53,11.10,,,,
679,12/15/16 01:30:00 AM,11.38,35.49,10.99,,,,
680,12/15/16 02:00:00 AM,11.32,35.60,10.93,,,,
681,12/15/16 02:30:00 AM,11.14,35.64,10.76,,,,
682,12/15/16 03:00:00 AM,11.08,35.67,10.70,,,,
683,12/15/16 03:30:00 AM,11.05,35.71,10.67,,,,
684,12/15/16 04:00:00 AM,10.98,35.74,10.61,,,,
685,12/15/16 04:30:00 AM,10.92,35.85,10.55,,,,
686,12/15/16 05:00:00 AM,10.88,35.89,10.51,,,,
687,12/15/16 05:30:00 AM,10.81,35.89,10.44,,,,
688,12/15/16 06:00:00 AM,10.72,35.92,10.36,,,,
689,12/15/16 06:30:00 AM,10.67,35.92,10.31,,,,
690,12/15/16 07:00:00 AM,10.73,36.00,10.37,,,,
691,12/15/16 07:30:00 AM,10.67,36.00,10.31,,,,
692,12/15/16 08:00:00 AM,10.68,35.82,10.32,,,,
693,12/15/16 08:30:00 AM,10.90,35.67,10.54,,,,
694,12/15/16 09:00:00 AM,11.19,35.53,10.82,,,,
695,12/15/16 09:30:00 AM,11.20,35.53,10.83,,,,
696,12/15/16 10:00:00 AM,11.23,35.46,10.86,,,,
697,12/15/16 10:30:00 AM,11.30,35.46,10.93,,,,
698,12/15/16 11:00:00 AM,11.43,35.46,11.06,,,,
699,12/15/16 11:30:00 AM,11.60,35.53,11.22,,,,
700,12/15/16 12:00:00 PM,11.77,35.46,11.39,,,,
701,12/15/16 12:30:00 PM,11.97,35.31,11.58,,,,
702,12/15/16 01:00:00 PM,12.09,35.35,11.70,,,,
703,12/15/16 01:30:00 PM,12.08,35.38,11.69,,,,
704,12/15/16 02:00:00 PM,12.22,35.24,11.83,,,,
705,12/15/16 02:30:00 PM,12.18,35.31,11.79,,,,
706,12/15/16 03:00:00 PM,12.27,35.20,11.88,,,,
707,12/15/16 03:30:00 PM,12.27,35.20,11.88,,,,
708,12/15/16 04:00:00 PM,12.32,35.24,11.93,,,,
709,12/15/16 04:30:00 PM,12.47,35.20,12.07,,,,
710,12/15/16 05:00:00 PM,12.52,35.20,12.12,,,,
711,12/15/16 05:30:00 PM,12.52,35.20,12.12,,,,
712,12/15/16 06:00:00 PM,12.53,35.20,12.14,,,,
713,12/15/16 06:30:00 PM,12.44,35.20,12.05,,,,
714,12/15/16 07:00:00 PM,12.37,35.20,11.98,,,,
715,12/15/16 07:30:00 PM,12.35,35.20,11.96,,,,
716,12/15/16 08:00:00 PM,12.31,35.20,11.93,,,,
717,12/15/16 08:30:00 PM,12.24,35.24,11.86,,,,
718,12/15/16 09:00:00 PM,12.48,35.24,12.09,,,,
719,12/15/16 09:30:00 PM,12.44,35.38,12.06,,,,
720,12/15/16 10:00:00 PM,12.38,35.38,12.00,,,,
721,12/15/16 10:30:00 PM,12.25,35.42,11.87,,,,
722,12/15/16 11:00:00 PM,12.04,35.35,11.67,,,,
723,12/15/16 11:30:00 PM,12.00,35.35,11.63,,,,
724,12/16/16 12:00:00 AM,11.92,35.28,11.56,,,,
725,12/16/16 12:30:00 AM,11.85,35.24,11.49,,,,
726,12/16/16 01:00:00 AM,11.87,35.24,11.51,,,,
727,12/16/16 01:30:00 AM,11.65,35.20,11.30,,,,
728,12/16/16 02:00:00 AM,11.85,35.24,11.49,,,,
729,12/16/16 02:30:00 AM,11.77,35.24,11.42,,,,
730,12/16/16 03:00:00 AM,11.71,35.28,11.36,,,,
731,12/16/16 03:30:00 AM,11.64,35.31,11.29,,,,
732,12/16/16 04:00:00 AM,11.54,35.38,11.20,,,,
733,12/16/16 04:30:00 AM,11.53,35.42,11.19,,,,
734,12/16/16 05:00:00 AM,11.55,35.49,11.21,,,,
735,12/16/16 05:30:00 AM,11.53,35.49,11.19,,,,
736,12/16/16 06:00:00 AM,11.51,35.49,11.17,,,,
737,12/16/16 06:30:00 AM,11.45,35.53,11.12,,,,
738,12/16/16 07:00:00 AM,11.37,35.60,11.04,,,,
739,12/16/16 07:30:00 AM,11.27,35.67,10.94,,,,
740,12/16/16 08:00:00 AM,11.14,35.78,10.82,,,,
741,12/16/16 08:30:00 AM,11.15,35.71,10.83,,,,
742,12/16/16 09:00:00 AM,11.28,35.64,10.96,,,,
743,12/16/16 09:30:00 AM,11.40,35.56,11.07,,,,
744,12/16/16 10:00:00 AM,11.52,35.49,11.19,,,,
745,12/16/16 10:30:00 AM,11.49,35.49,11.16,,,,
746,12/16/16 11:00:00 AM,11.52,35.49,11.19,,,,
747,12/16/16 11:30:00 AM,11.64,35.49,11.31,,,,
748,12/16/16 12:00:00 PM,11.82,35.49,11.49,,,,
749,12/16/16 12:30:00 PM,11.89,35.49,11.56,,,,
750,12/16/16 01:00:00 PM,12.03,35.46,11.69,,,,
751,12/16/16 01:30:00 PM,12.15,35.42,11.81,,,,
752,12/16/16 02:00:00 PM,12.13,35.42,11.79,,,,
753,12/16/16 02:30:00 PM,12.12,35.38,11.79,,,,
754,12/16/16 03:00:00 PM,11.92,35.38,11.59,,,,
755,12/16/16 03:30:00 PM,11.83,35.38,11.51,,,,
756,12/16/16 04:00:00 PM,11.79,35.49,11.47,,,,
757,12/16/16 04:30:00 PM,11.75,35.42,11.43,,,,
758,12/16/16 05:00:00 PM,11.70,35.46,11.38,,,,
759,12/16/16 05:30:00 PM,11.67,35.46,11.35,,,,
760,12/16/16 06:00:00 PM,11.64,35.46,11.33,,,,
761,12/16/16 06:30:00 PM,11.65,35.49,11.34,,,,
762,12/16/16 07:00:00 PM,11.69,35.49,11.38,,,,
763,12/16/16 07:30:00 PM,11.72,35.53,11.41,,,,
764,12/16/16 08:00:00 PM,11.74,35.56,11.43,,,,
765,12/16/16 08:30:00 PM,11.78,35.60,11.47,,,,
766,12/16/16 09:00:00 PM,11.71,35.60,11.40,,,,
767,12/16/16 09:30:00 PM,11.47,35.53,11.17,,,,
768,12/16/16 10:00:00 PM,11.48,35.56,11.18,,,,
769,12/16/16 10:30:00 PM,11.33,35.67,11.03,,,,
770,12/16/16 11:00:00 PM,11.25,35.74,10.96,,,,
771,12/16/16 11:30:00 PM,11.18,35.74,10.89,,,,
772,12/17/16 12:00:00 AM,11.11,35.74,10.82,,,,
773,12/17/16 12:30:00 AM,10.91,35.85,10.63,,,,
774,12/17/16 01:00:00 AM,10.74,35.89,10.46,,,,
775,12/17/16 01:30:00 AM,10.72,35.92,10.45,,,,
776,12/17/16 02:00:00 AM,10.67,35.92,10.40,,,,
777,12/17/16 02:30:00 AM,10.63,36.00,10.36,,,,
778,12/17/16 03:00:00 AM,10.59,36.03,10.32,,,,
779,12/17/16 03:30:00 AM,10.53,36.07,10.26,,,,
780,12/17/16 04:00:00 AM,10.48,36.03,10.22,,,,
781,12/17/16 04:30:00 AM,10.41,36.03,10.15,,,,
782,12/17/16 05:00:00 AM,10.37,36.10,10.11,,,,
783,12/17/16 05:30:00 AM,10.39,36.14,10.13,,,,
784,12/17/16 06:00:00 AM,10.43,36.21,10.17,,,,
785,12/17/16 06:30:00 AM,10.44,36.21,10.18,,,,
786,12/17/16 07:00:00 AM,10.37,36.28,10.12,,,,
787,12/17/16 07:30:00 AM,10.38,36.39,10.13,,,,
788,12/17/16 08:00:00 AM,10.17,36.46,9.92,,,,
789,12/17/16 08:30:00 AM,9.97,36.36,9.73,,,,
790,12/17/16 09:00:00 AM,9.98,36.39,9.74,,,,
791,12/17/16 09:30:00 AM,9.93,36.36,9.69,,,,
792,12/17/16 10:00:00 AM,10.04,36.28,9.80,,,,
793,12/17/16 10:30:00 AM,10.05,36.28,9.81,,,,
794,12/17/16 11:00:00 AM,10.02,36.25,9.78,,,,
795,12/17/16 11:30:00 AM,10.02,36.21,9.78,,,,
796,12/17/16 12:00:00 PM,10.05,36.21,9.81,,,,
797,12/17/16 12:30:00 PM,10.15,36.18,9.91,,,,
798,12/17/16 01:00:00 PM,10.18,36.18,9.94,,,,
799,12/17/16 01:30:00 PM,10.19,36.21,9.95,,,,
800,12/17/16 02:00:00 PM,10.17,36.14,9.93,,,,
801,12/17/16 02:30:00 PM,10.23,36.10,9.99,,,,
802,12/17/16 03:00:00 PM,10.24,36.14,10.00,,,,
803,12/17/16 03:30:00 PM,10.23,36.18,10.00,,,,
804,12/17/16 04:00:00 PM,10.20,36.18,9.97,,,,
805,12/17/16 04:30:00 PM,10.15,36.21,9.92,,,,
806,12/17/16 05:00:00 PM,10.13,36.21,9.90,,,,
807,12/17/16 05:30:00 PM,10.12,36.18,9.89,,,,
808,12/17/16 06:00:00 PM,10.11,36.18,9.88,,,,
809,12/17/16 06:30:00 PM,10.09,36.21,9.86,,,,
810,12/17/16 07:00:00 PM,10.07,36.21,9.85,,,,
811,12/17/16 07:30:00 PM,10.07,36.21,9.85,,,,
812,12/17/16 08:00:00 PM,10.05,36.25,9.83,,,,
813,12/17/16 08:30:00 PM,10.05,36.28,9.83,,,,
814,12/17/16 09:00:00 PM,9.94,36.39,9.72,,,,
815,12/17/16 09:30:00 PM,9.85,36.18,9.63,,,,
816,12/17/16 10:00:00 PM,9.87,36.28,9.66,,,,
817,12/17/16 10:30:00 PM,9.78,36.28,9.57,,,,
818,12/17/16 11:00:00 PM,9.72,36.28,9.51,,,,
819,12/17/16 11:30:00 PM,9.70,36.28,9.49,,,,
820,12/18/16 12:00:00 AM,9.69,36.36,9.48,,,,
821,12/18/16 12:30:00 AM,9.68,36.36,9.47,,,,
822,12/18/16 01:00:00 AM,9.64,36.39,9.44,,,,
823,12/18/16 01:30:00 AM,9.60,36.46,9.40,,,,
824,12/18/16 02:00:00 AM,9.55,36.50,9.35,,,,
825,12/18/16 02:30:00 AM,9.48,36.54,9.28,,,,
826,12/18/16 03:00:00 AM,9.41,36.57,9.21,,,,
827,12/18/16 03:30:00 AM,9.38,36.61,9.19,,,,
828,12/18/16 04:00:00 AM,9.38,36.61,9.19,,,,
829,12/18/16 04:30:00 AM,9.38,36.61,9.19,,,,
830,12/18/16 05:00:00 AM,9.35,36.64,9.16,,,,
831,12/18/16 05:30:00 AM,9.30,36.64,9.11,,,,
832,12/18/16 06:00:00 AM,9.25,36.64,9.06,,,,
833,12/18/16 06:30:00 AM,9.20,36.64,9.01,,,,
834,12/18/16 07:00:00 AM,9.17,36.68,8.99,,,,
835,12/18/16 07:30:00 AM,9.12,36.72,8.94,,,,
836,12/18/16 08:00:00 AM,9.09,36.75,8.91,,,,
837,12/18/16 08:30:00 AM,9.03,36.68,8.85,,,,
838,12/18/16 09:00:00 AM,8.98,36.50,8.80,,,,
839,12/18/16 09:30:00 AM,9.08,36.50,8.90,,,,
840,12/18/16 10:00:00 AM,9.05,36.46,8.87,,,,
841,12/18/16 10:30:00 AM,9.04,36.46,8.86,,,,
842,12/18/16 11:00:00 AM,9.07,36.46,8.89,,,,
843,12/18/16 11:30:00 AM,9.08,36.50,8.91,,,,
844,12/18/16 12:00:00 PM,9.05,36.50,8.88,,,,
845,12/18/16 12:30:00 PM,9.03,36.54,8.86,,,,
846,12/18/16 01:00:00 PM,9.19,36.39,9.02,,,,
847,12/18/16 01:30:00 PM,9.18,36.39,9.01,,,,
848,12/18/16 02:00:00 PM,9.23,36.36,9.06,,,,
849,12/18/16 02:30:00 PM,9.27,36.32,9.10,,,,
850,12/18/16 03:00:00 PM,9.28,36.36,9.11,,,,
851,12/18/16 03:30:00 PM,9.24,36.32,9.07,,,,
852,12/18/16 04:00:00 PM,9.27,36.32,9.10,,,,
853,12/18/16 04:30:00 PM,9.28,36.28,9.11,,,,
854,12/18/16 05:00:00 PM,9.24,36.36,9.07,,,,
855,12/18/16 05:30:00 PM,9.24,36.36,9.07,,,,
856,12/18/16 06:00:00 PM,9.17,36.36,9.00,,,,
857,12/18/16 06:30:00 PM,9.12,36.36,8.96,,,,
858,12/18/16 07:00:00 PM,9.13,36.36,8.97,,,,
859,12/18/16 07:30:00 PM,9.12,36.39,8.96,,,,
860,12/18/16 08:00:00 PM,9.13,36.43,8.97,,,,
861,12/18/16 08:30:00 PM,9.11,36.46,8.95,,,,
862,12/18/16 09:00:00 PM,9.09,36.50,8.93,,,,
863,12/18/16 09:30:00 PM,9.05,36.46,8.89,,,,
864,12/18/16 10:00:00 PM,9.01,36.54,8.85,,,,
865,12/18/16 10:30:00 PM,8.97,36.57,8.82,,,,
866,12/18/16 11:00:00 PM,8.93,36.61,8.78,,,,
867,12/18/16 11:30:00 PM,8.89,36.57,8.74,,,,
868,12/19/16 12:00:00 AM,8.82,36.64,8.67,,,,
869,12/19/16 12:30:00 AM,8.79,36.64,8.64,,,,
870,12/19/16 01:00:00 AM,8.74,36.68,8.59,,,,
871,12/19/16 01:30:00 AM,8.71,36.64,8.57,,,,
872,12/19/16 02:00:00 AM,8.69,36.68,8.55,,,,
873,12/19/16 02:30:00 AM,8.65,36.72,8.51,,,,
874,12/19/16 03:00:00 AM,8.61,36.72,8.47,,,,
875,12/19/16 03:30:00 AM,8.57,36.68,8.43,,,,
876,12/19/16 04:00:00 AM,8.52,36.68,8.38,,,,
877,12/19/16 04:30:00 AM,8.47,36.64,8.33,,,,
878,12/19/16 05:00:00 AM,8.41,36.68,8.28,,,,
879,12/19/16 05:30:00 AM,8.35,36.72,8.22,,,,
880,12/19/16 06:00:00 AM,8.32,36.75,8.19,,,,
881,12/19/16 06:30:00 AM,8.31,36.79,8.18,,,,
882,12/19/16 07:00:00 AM,8.30,36.82,8.17,,,,
883,12/19/16 07:30:00 AM,8.29,36.79,8.16,,,,
884,12/19/16 08:00:00 AM,8.19,36.93,8.06,,,,
885,12/19/16 08:30:00 AM,8.19,36.82,8.06,,,,
886,12/19/16 09:00:00 AM,8.25,36.82,8.12,,,,
